document_id,document_name,hazard_type,statement_key,threshold_index,total_thresholds,threshold_text,source_authority,lead_time,is_conditional,condition_dependency,activation_type,has_stop_mechanism,forecast_variable,threshold_operator,threshold_value,threshold_unit,probability_value,lead_time_value,timeframe_unit,normalized_source,geographic_scope_type,geographic_scope_label,accumulation_window_value,accumulation_window_unit,persistence_value,persistence_unit,is_observational,referenced_eap_id,within_statement_connector,cross_statement_connector,llm_used,llm_error,original_variable,canonical_variable,subcategory,taxonomy_match_method,taxonomy_match_confidence
16827,Burundi - Floods -sEAP (MDRBI021),Flood,trigger_statement_1,1,3,IGEBU forecasts indicate that the historical threshold of 25 mm in 24 hours will be exceeded,"ICPAC (IGAD Climate Prediction and Application Centre), IGEBU (Burundi Geographic Institute)",7 days for ICPAC forecast in threshold 1; 3 days for combined ICPAC and IGEBU forecast in threshold 2,False,,dual-trigger,False,Rainfall total,>=,25.0,mm,,7.0,days,ICPAC,national,,24.0,hours,,,False,MDRBI021,,AND,azure_openai,,Rainfall total,Precipitation,Rainfall total,llm_disambiguation,1.0
16827,Burundi - Floods -sEAP (MDRBI021),Flood,trigger_statement_1,2,3,ICPAC forecasts indicate that the 99th percentile of daily precipitation totals will be exceeded with a probability of 60% or more within the next three days,"ICPAC (IGAD Climate Prediction and Application Centre), IGEBU (Burundi Geographic Institute)",7 days for ICPAC forecast in threshold 1; 3 days for combined ICPAC and IGEBU forecast in threshold 2,False,,dual-trigger,False,Rainfall total,>=,99.0,percentile,60.0,3.0,days,ICPAC,national,,,,,,False,MDRBI021,,AND,azure_openai,,Rainfall total,Precipitation,Rainfall total,llm_disambiguation,0.95
16845,Nepal - Floods EAP (MDRNP017),Flood,trigger_statement_1,0,5,"GLOFAS predicts more than 2-year return period flow in next 3 to 5 days with a probability of 50% or more at Chisapani, Chepang and Kusum stations","Department of Hydrology and Meteorology (DHM) Nepal, Global Flood Awareness System (GLOFAS), ICIMOD, RIMES",3 to 5 days for readiness trigger; 48 hours for activation trigger,True,Activation trigger depends on confirmation of readiness trigger and manual monitoring by NRCS with DHM and Climate Centre support,multi-stage,True,Flood return period probability,>,2.0,years,50.0,5.0,days,GLOFAS,station_gauge,"Chisapani, Chepang and Kusum stations",,,,,False,MDRNP017,,THEN,azure_openai,,Flood return period probability,Hydrological Flow,Flood return period probability,llm_disambiguation,0.95
16845,Nepal - Floods EAP (MDRNP017),Flood,trigger_statement_1,1,5,"Numerical weather prediction (NWP) or special weather advisories predict extreme and widespread rainfall for next three days across Babai and West Rapti basin areas and districts, provided rivers are flowing at stage level less than 2m below existing danger level","Department of Hydrology and Meteorology (DHM) Nepal, Global Flood Awareness System (GLOFAS), ICIMOD, RIMES",3 to 5 days for readiness trigger; 48 hours for activation trigger,True,Activation trigger depends on confirmation of readiness trigger and manual monitoring by NRCS with DHM and Climate Centre support,multi-stage,True,,,,,,,,,,,,,,,,,,,azure_openai,"1 validation error for NormalizedThreshold
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type",,Other,Other,other_fallback,0.0
16845,Nepal - Floods EAP (MDRNP017),Flood,trigger_statement_1,2,5,Activation trigger for Karnali: predicted water level at Chisapani station to rise 1 metre above existing danger level (10.8m) within next 48 hours,"Department of Hydrology and Meteorology (DHM) Nepal, Global Flood Awareness System (GLOFAS), ICIMOD, RIMES",3 to 5 days for readiness trigger; 48 hours for activation trigger,True,Activation trigger depends on confirmation of readiness trigger and manual monitoring by NRCS with DHM and Climate Centre support,multi-stage,True,Water level,>=,1.0,metre,,5.0,days,DHM,station_gauge,Chisapani station,,,,,False,MDRNP017,,THEN,azure_openai,,Water level,Hydrological Flow,Water level,deterministic_alias,1.0
16845,Nepal - Floods EAP (MDRNP017),Flood,trigger_statement_1,3,5,Activation trigger for West Rapti: predicted water level at Kusum station to reach existing danger level (7.8m) within next 48 hours,"Department of Hydrology and Meteorology (DHM) Nepal, Global Flood Awareness System (GLOFAS), ICIMOD, RIMES",3 to 5 days for readiness trigger; 48 hours for activation trigger,True,Activation trigger depends on confirmation of readiness trigger and manual monitoring by NRCS with DHM and Climate Centre support,multi-stage,True,Water level,>=,7.8,m,,2.0,days,DHM,station_gauge,Kusum station,,,,,False,MDRNP017,,THEN,azure_openai,,Water level,Hydrological Flow,Water level,deterministic_alias,1.0
16845,Nepal - Floods EAP (MDRNP017),Flood,trigger_statement_1,4,5,Activation trigger for Babai: predicted water level at Chepang station to reach existing danger level (6.8m) within next 48 hours,"Department of Hydrology and Meteorology (DHM) Nepal, Global Flood Awareness System (GLOFAS), ICIMOD, RIMES",3 to 5 days for readiness trigger; 48 hours for activation trigger,True,Activation trigger depends on confirmation of readiness trigger and manual monitoring by NRCS with DHM and Climate Centre support,multi-stage,True,Water level,>=,6.8,m,,2.0,days,DHM,station_gauge,Chepang station,,,,,False,MDRNP017,,THEN,azure_openai,,Water level,Hydrological Flow,Water level,deterministic_alias,1.0
16845,Nepal - Floods EAP (MDRNP017),Flood,trigger_statement_2,0,2,Predicted water levels of Babai and West Rapti rivers to rise to their existing danger levels at Chepang and Kusum stations respectively within next 48 hours,"Department of Hydrology and Meteorology (DHM) Nepal, ICIMOD",48 hours,True,Evacuation actions conditional on river levels surpassing danger level and rising trend after activation trigger,multi-stage,True,,,,,,,,,,,,,,,,,,,azure_openai,"1 validation error for NormalizedThreshold
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type",,Other,Other,other_fallback,0.0
16845,Nepal - Floods EAP (MDRNP017),Flood,trigger_statement_2,1,2,Evacuation only implemented once rivers surpass danger level and show rising trend based on real-time DHM data,"Department of Hydrology and Meteorology (DHM) Nepal, ICIMOD",48 hours,True,Evacuation actions conditional on river levels surpassing danger level and rising trend after activation trigger,multi-stage,True,,,,,,,,,,,,,,,,,,,azure_openai,"1 validation error for NormalizedThreshold
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type",,Other,Other,other_fallback,0.0
16862,Guatemala - Floods EAP (MDRGT024),Flood,trigger_statement_1,0,1,60% probability that the path of a tropical storm (63 km/hr) or greater will enter the cyclone emergency zone of Guatemala,"National Institute of Seismology, Volcanology, Meteorology and Hydrology (INSIVUMEH) of Guatemala and National Hurricane Center (NOAA)",3 to 5 days,False,,dual-trigger,False,Wind speed,>=,63.0,km/hr,60.0,5.0,days,INSIVUMEH,administrative_unit,Guatemala,,,,,False,MDRGT024,,AND,azure_openai,,Wind speed,Wind,Tropical Storm Wind Speed,llm_disambiguation,0.95
16862,Guatemala - Floods EAP (MDRGT024),Flood,trigger_statement_2,0,1,GLoFAS forecast exceeds 50% probability for a 3-year return period flood event in high flood risk areas,Global Flood Awareness System (GLoFAS),3 days,False,,dual-trigger,False,Flood return period probability,>=,3.0,years,50.0,3.0,days,GloFAS,regional,high flood risk areas,,,,,False,MDRGT024,,AND,azure_openai,,Flood return period probability,Hydrological Flow,Flood return period probability,llm_disambiguation,0.95
16877,Guatemala - Drought EAP (MDRGT023),Drought,trigger_statement_1,0,4,El Niño warning issued by INSIVUMEH for area 3.4,INSIVUMEH using IRI forecast,3 months,False,,dual-trigger,True,El Niño warning,=,1.0,warning,,3.0,months,INSIVUMEH,regional,area 3.4,,,,,False,MDRGT023,,AND,azure_openai,,El Niño warning,Alert/Warning Status,Drought,llm_disambiguation,1.0
16877,Guatemala - Drought EAP (MDRGT023),Drought,trigger_statement_1,1,4,70% probability,INSIVUMEH using IRI forecast,3 months,False,,dual-trigger,True,Seasonal precipitation,>=,70.0,percentile,70.0,3.0,months,INSIVUMEH,national,,,,,,False,MDRGT023,,AND,azure_openai,,Seasonal precipitation,Precipitation,Drought,llm_disambiguation,0.9
16877,Guatemala - Drought EAP (MDRGT023),Drought,trigger_statement_1,2,4,Forecast period: next 3 months,INSIVUMEH using IRI forecast,3 months,False,,dual-trigger,True,Seasonal precipitation,>=,0.0,percentile,,3.0,months,INSIVUMEH,national,,,,,,False,MDRGT023,,AND,azure_openai,,Seasonal precipitation,Precipitation,Seasonal percentile,llm_disambiguation,0.9
16877,Guatemala - Drought EAP (MDRGT023),Drought,trigger_statement_1,3,4,Forecast issued as of June,INSIVUMEH using IRI forecast,3 months,False,,dual-trigger,True,,,,,,,,,,,,,,,,,,,azure_openai,"2 validation errors for NormalizedThreshold
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type
threshold_unit
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type",,Other,Other,other_fallback,0.0
16877,Guatemala - Drought EAP (MDRGT023),Drought,trigger_statement_2,0,3,Seasonal precipitation forecast issued by INSIVUMEH starting in June,INSIVUMEH,3 months,False,,dual-trigger,True,,,,,,,,,,,,,,,,,,,azure_openai,"1 validation error for NormalizedThreshold
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type",,Other,Other,other_fallback,0.0
16877,Guatemala - Drought EAP (MDRGT023),Drought,trigger_statement_2,1,3,50% probability of precipitation below the first tercile (33rd percentile),INSIVUMEH,3 months,False,,dual-trigger,True,Seasonal precipitation,<=,33.0,percentile,50.0,3.0,months,INSIVUMEH,national,,,,,,False,MDRGT023,,AND,azure_openai,,Seasonal precipitation,Precipitation,Seasonal precipitation below 33rd percentile,llm_disambiguation,0.95
16877,Guatemala - Drought EAP (MDRGT023),Drought,trigger_statement_2,2,3,Forecast period: next 3 months,INSIVUMEH,3 months,False,,dual-trigger,True,Seasonal precipitation,>=,0.0,%,,3.0,months,INSIVUMEH,national,,,,,,False,MDRGT023,,AND,azure_openai,,Seasonal precipitation,Precipitation,Seasonal precipitation,llm_disambiguation,0.9
16946,Comoros - Volcanic Ash (EAP) (MDRKM012),Volcanic Ash,trigger_statement_1,0,3,Level 1 (yellow alert) bulletin received two weeks before impact,"Observatoire Volcanologique du Karthala (OVK), Centre National de Documentation et de la Recherche Scientifique des Comores",Yellow alert: 2 weeks before impact; Orange alert: 4 days before impact; Red alert: 2 days before impact,True,Orange alert activation depends on prior yellow alert; red alert follows orange alert,multi-stage,False,Volcanic ash alert level,=,1.0,level,,2.0,weeks,OVK,national,,,,,,True,MDRKM012,,THEN,azure_openai,,Volcanic ash alert level,Alert/Warning Status,Volcanic Ash,llm_disambiguation,0.95
16946,Comoros - Volcanic Ash (EAP) (MDRKM012),Volcanic Ash,trigger_statement_1,1,3,"Level 2 (orange alert) bulletin received four days before impact, triggered by anomalies such as second-level seismic crisis, second-level micro-deformation of the ground, and changes in gas composition (carbon dioxide accumulation) persisting for several hours a day","Observatoire Volcanologique du Karthala (OVK), Centre National de Documentation et de la Recherche Scientifique des Comores",Yellow alert: 2 weeks before impact; Orange alert: 4 days before impact; Red alert: 2 days before impact,True,Orange alert activation depends on prior yellow alert; red alert follows orange alert,multi-stage,False,Volcanic alert bulletin,=,2.0,level,,4.0,days,OVK,national,,,,,,True,MDRKM012,AND,THEN,azure_openai,,Volcanic alert bulletin,Alert/Warning Status,Volcanic Ash,llm_disambiguation,0.95
16946,Comoros - Volcanic Ash (EAP) (MDRKM012),Volcanic Ash,trigger_statement_1,2,3,Level 3 (red alert) bulletin received two days before impact,"Observatoire Volcanologique du Karthala (OVK), Centre National de Documentation et de la Recherche Scientifique des Comores",Yellow alert: 2 weeks before impact; Orange alert: 4 days before impact; Red alert: 2 days before impact,True,Orange alert activation depends on prior yellow alert; red alert follows orange alert,multi-stage,False,Volcanic ash alert level,=,3.0,alert level,,2.0,days,OVK,national,,,,,,True,MDRKM012,,THEN,azure_openai,,Volcanic ash alert level,Alert/Warning Status,Volcanic Ash,llm_disambiguation,1.0
16988,Eswatini - Drought EAP (MDRSZ005),Drought,trigger_statement_1,0,2,Below to normal rainfall forecast issued by Eswatini Meteorological Services starting in September,Eswatini Meteorological Services,3 months (seasonal lead time),True,The second trigger based on CDI monitoring in mid-January is conditional on the initial seasonal forecast trigger starting in September.,dual-trigger,True,Seasonal precipitation,<=,33.0,percentile,,3.0,months,EMS,national,,,,,,False,MDRSZ005,,AND,azure_openai,,Seasonal precipitation,Precipitation,Seasonal below normal rainfall,llm_disambiguation,0.95
16988,Eswatini - Drought EAP (MDRSZ005),Drought,trigger_statement_1,1,2,Low Composite Drought Index (CDI) average observed over the October-November-December (OND) season,Eswatini Meteorological Services,3 months (seasonal lead time),True,The second trigger based on CDI monitoring in mid-January is conditional on the initial seasonal forecast trigger starting in September.,dual-trigger,True,,,,,,,,,,,,,,,,,,,azure_openai,"1 validation error for NormalizedThreshold
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type",,Other,Other,other_fallback,0.0
17037,Bangladesh - Cyclone EAP (MDRBD033),Storm,trigger_statement_1,0,3,BMD issues a Signal 4 or above warning with a lead time of 72 hours or more,"Bangladesh Meteorological Department (BMD), Indian Meteorological Department (IMD), ECMWF, GFS, JTWC",72 hours or more,False,,dual-trigger,False,Storm warning level,>=,4.0,signal level,,3.0,days,BMD,national,,,,,,False,MDRBD033,,AND,azure_openai,,Storm warning level,Alert/Warning Status,Storm warning level,llm_disambiguation,1.0
17037,Bangladesh - Cyclone EAP (MDRBD033),Storm,trigger_statement_1,1,3,"At least two models among BMD, IMD, ECMWF, GFS, JTWC forecast wind speeds of 125 km/h or greater in coastal districts of Bangladesh with a lead time of 72 hours or more","Bangladesh Meteorological Department (BMD), Indian Meteorological Department (IMD), ECMWF, GFS, JTWC",72 hours or more,False,,dual-trigger,False,Wind speed,>=,125.0,km/h,,3.0,days,BMD,administrative_unit,coastal districts of Bangladesh,,,,,False,MDRBD033,,AND,azure_openai,,Wind speed,Wind,Storm,llm_disambiguation,1.0
17037,Bangladesh - Cyclone EAP (MDRBD033),Storm,trigger_statement_1,2,3,Potential damage of 25% household assets in the respective Unions,"Bangladesh Meteorological Department (BMD), Indian Meteorological Department (IMD), ECMWF, GFS, JTWC",72 hours or more,False,,dual-trigger,False,Potential damage to household assets,>=,25.0,percent,,3.0,days,BMD,administrative_unit,respective Unions,,,,,False,MDRBD033,,AND,azure_openai,,Potential damage to household assets,Population Impact,Potential damage of 25% household assets,llm_disambiguation,0.9
17037,Bangladesh - Cyclone EAP (MDRBD033),Storm,trigger_statement_2,0,3,BMD issues a Signal 7 or above warning with a lead time of 30 hours or more,"Bangladesh Meteorological Department (BMD), Indian Meteorological Department (IMD)",30 hours or more,True,Activation stage is conditional on the pre-activation stage being met first,dual-trigger,False,Wind speed,>=,7.0,signal level,,30.0,hours,BMD,national,,,,,,False,MDRBD033,,AND,azure_openai,,Wind speed,Wind,Storm,llm_disambiguation,1.0
17037,Bangladesh - Cyclone EAP (MDRBD033),Storm,trigger_statement_2,1,3,BMD or IMD forecast wind speeds of 125 km/h or greater in coastal districts of Bangladesh with a lead time of 30 hours or more,"Bangladesh Meteorological Department (BMD), Indian Meteorological Department (IMD)",30 hours or more,True,Activation stage is conditional on the pre-activation stage being met first,dual-trigger,False,Wind speed,>=,125.0,km/h,,30.0,hours,BMD/IMD,administrative_unit,coastal districts of Bangladesh,,,,,False,MDRBD033,,AND,azure_openai,,Wind speed,Wind,Storm,llm_disambiguation,1.0
17037,Bangladesh - Cyclone EAP (MDRBD033),Storm,trigger_statement_2,2,3,Potential damage of 25% household assets in the respective Unions,"Bangladesh Meteorological Department (BMD), Indian Meteorological Department (IMD)",30 hours or more,True,Activation stage is conditional on the pre-activation stage being met first,dual-trigger,False,Potential damage to household assets,>=,25.0,percent,,30.0,hours,BMD,administrative_unit,respective Unions,,,,,False,MDRBD033,,AND,azure_openai,,Potential damage to household assets,Population Impact,Storm damage to household assets,llm_disambiguation,0.9
17039,Mozambique - Cyclone EAP (MDRMZ021),Storm,trigger_statement_1,0,2,Category 3 cyclone with anticipated wind speed of 120 km/h or more at landfall,"National Meteorological Institute (INAM), Technical Committee for Disaster Management (CTGC), Cruz Vermelha de Mozambique (CVM), IFRC, Red Cross and Red Crescent Climate Centre (RCCC)",72 hours before landfall,True,"Activation below 120 km/h threshold requires expert consensus between CVM and IFRC, considering government and technical expert consultations, and is conditional on increased vulnerability or compounding risks such as pandemics or recent natural disasters.",single-trigger,True,Wind speed,>=,120.0,km/h,,3.0,days,INAM,national,,,,,,False,MDRMZ021,,THEN,azure_openai,,Wind speed,Wind,Storm,llm_disambiguation,1.0
17039,Mozambique - Cyclone EAP (MDRMZ021),Storm,trigger_statement_1,1,2,Exceptional activation possible at 100 km/h wind speed based on expert consensus due to increased vulnerability or compounding risks,"National Meteorological Institute (INAM), Technical Committee for Disaster Management (CTGC), Cruz Vermelha de Mozambique (CVM), IFRC, Red Cross and Red Crescent Climate Centre (RCCC)",72 hours before landfall,True,"Activation below 120 km/h threshold requires expert consensus between CVM and IFRC, considering government and technical expert consultations, and is conditional on increased vulnerability or compounding risks such as pandemics or recent natural disasters.",single-trigger,True,Wind speed,>=,100.0,km/h,,3.0,days,INAM,national,,,,,,False,MDRMZ021,,THEN,azure_openai,,Wind speed,Wind,Storm,llm_disambiguation,1.0
17042,Mozambique - Cyclone EAP (MDRMZ021),Storm,trigger_statement_1,0,2,Category 3 cyclone with anticipated wind speed of 120 km/h or more at landfall,"National Meteorological Institute (INAM), Technical Committee for Disaster Management (CTGC), Cruz Vermelha de Mozambique (CVM), IFRC, Red Cross and Red Crescent Climate Centre (RCCC)",72 hours before landfall,True,Activation requires official disaster alert announcement by the Technical Committee for Disaster Management (CTGC) after INAM issues the forecast; exceptional activation below threshold requires consensus between CVM and IFRC with government and expert consultation.,single-trigger,True,Wind speed,>=,120.0,km/h,,3.0,days,INAM,national,,,,,,False,MDRMZ021,,THEN,azure_openai,,Wind speed,Wind,Storm wind speed threshold,llm_disambiguation,0.95
17042,Mozambique - Cyclone EAP (MDRMZ021),Storm,trigger_statement_1,1,2,Exceptional activation possible at 100 km/h wind speed based on expert consensus due to increased vulnerability or compounding risks,"National Meteorological Institute (INAM), Technical Committee for Disaster Management (CTGC), Cruz Vermelha de Mozambique (CVM), IFRC, Red Cross and Red Crescent Climate Centre (RCCC)",72 hours before landfall,True,Activation requires official disaster alert announcement by the Technical Committee for Disaster Management (CTGC) after INAM issues the forecast; exceptional activation below threshold requires consensus between CVM and IFRC with government and expert consultation.,single-trigger,True,Wind speed,>=,100.0,km/h,,3.0,days,INAM,national,,,,,,False,MDRMZ021,,THEN,azure_openai,,Wind speed,Wind,Storm,llm_disambiguation,0.95
17044,Mozambique - Floods EAP (MDRMZ022),Flood,trigger_statement_1,0,2,Water level corresponding to discharge of five-year return period at the river basin reference station,"National Institute of Meteorology (INAM), National Directorate of Water Resources Management (DNGRH), REPRESA project through GloFAS",3 days,False,,dual-trigger,True,Flood return period probability,=,5.0,years,,3.0,days,GloFAS,station_gauge,river basin reference station,,,,,False,MDRMZ022,,AND,azure_openai,,Flood return period probability,Hydrological Flow,Flood return period probability,llm_disambiguation,0.95
17044,Mozambique - Floods EAP (MDRMZ022),Flood,trigger_statement_1,1,2,Trigger level reached within 72 hours (3 days),"National Institute of Meteorology (INAM), National Directorate of Water Resources Management (DNGRH), REPRESA project through GloFAS",3 days,False,,dual-trigger,True,,,,,,,,,,,,,,,,,,,azure_openai,"2 validation errors for NormalizedThreshold
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type
threshold_unit
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type",,Other,Other,other_fallback,0.0
17044,Mozambique - Floods EAP (MDRMZ022),Flood,trigger_statement_2,0,2,GloFAS forecast indicating flood risk with approximately 7 days lead time for Buzi and Licungo rivers,REPRESA project through GloFAS,3 to 7 days,False,,dual-trigger,True,Flood risk probability,>=,0.0,percentile,,7.0,days,GloFAS,watershed_basin,Buzi and Licungo rivers,,,,,False,MDRMZ022,,AND,azure_openai,,Flood risk probability,Hydrological Flow,Flood risk probability,llm_disambiguation,0.95
17044,Mozambique - Floods EAP (MDRMZ022),Flood,trigger_statement_2,1,2,GloFAS forecast indicating flood risk with 3 to 7 days lead time for Limpopo river,REPRESA project through GloFAS,3 to 7 days,False,,dual-trigger,True,Flood risk probability,between,3.0,days,,7.0,days,GloFAS,watershed_basin,Limpopo river,,,,,False,MDRMZ022,,AND,azure_openai,,Flood risk probability,Hydrological Flow,Flood risk probability,llm_disambiguation,0.95
17090,Honduras - Population Movement EAP (MDRHN021),Population Movement,trigger_statement_1,0,3,Two months of positive flow trend,"Steering Committee of the Migration Roundtable, based on data from National Migration Institute of Honduras (INM), National Migration Service of Panama, IFRC GO Platform, International Organization for Migration (IOM)",30 to 90 days,False,,single-trigger,False,Positive flow trend,>=,2.0,months,,90.0,days,IFRC GO Platform,national,,,,2.0,,True,MDRHN021,,,azure_openai,,Positive flow trend,Population Impact,Population Movement,llm_disambiguation,0.9
17090,Honduras - Population Movement EAP (MDRHN021),Population Movement,trigger_statement_1,1,3,"Projection of more than 23,000 people (5% of the highest monthly flow) crossing the border for the following month","Steering Committee of the Migration Roundtable, based on data from National Migration Institute of Honduras (INM), National Migration Service of Panama, IFRC GO Platform, International Organization for Migration (IOM)",30 to 90 days,False,,single-trigger,False,Population movement,>,23000.0,people,,90.0,days,IFRC,national,,,,,,False,MDRHN021,,,azure_openai,,Population movement,Population Impact,Population Movement,llm_disambiguation,0.9
17090,Honduras - Population Movement EAP (MDRHN021),Population Movement,trigger_statement_1,2,3,40% decrease of the response capacity,"Steering Committee of the Migration Roundtable, based on data from National Migration Institute of Honduras (INM), National Migration Service of Panama, IFRC GO Platform, International Organization for Migration (IOM)",30 to 90 days,False,,single-trigger,False,Response capacity,<=,60.0,percent,,90.0,days,IFRC,national,,,,,,True,MDRHN021,,,azure_openai,,Response capacity,Population Impact,Response capacity,llm_disambiguation,0.9
17090,Honduras - Population Movement EAP (MDRHN021),Population Movement,trigger_statement_2,0,3,High probability of flows of people in transit exceeding regular monthly thresholds,Steering Committee of the Migration Roundtable,30 to 90 days,False,,single-trigger,False,,,,,,,,,,,,,,,,,,,azure_openai,"1 validation error for NormalizedThreshold
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type",,Other,Other,other_fallback,0.0
17090,Honduras - Population Movement EAP (MDRHN021),Population Movement,trigger_statement_2,1,3,Initial execution time between 30 to 90 days,Steering Committee of the Migration Roundtable,30 to 90 days,False,,single-trigger,False,Initial execution time,between,30.0,days,,90.0,days,Steering Committee of the Migration Roundtable,national,,,,,,False,MDRHN021,,,azure_openai,,Initial execution time,Other,Initial execution time,other_fallback,1.0
17090,Honduras - Population Movement EAP (MDRHN021),Population Movement,trigger_statement_2,2,3,Insufficient operational and financial capacity to deal with the threat in coming weeks or months,Steering Committee of the Migration Roundtable,30 to 90 days,False,,single-trigger,False,Operational and financial capacity,<=,0.0,capacity,,90.0,days,Steering Committee of the Migration Roundtable,national,,,,,,False,MDRHN021,,,azure_openai,,Operational and financial capacity,Population Impact,Operational and financial capacity,llm_disambiguation,0.9
17092,Honduras - Floods EAP (MDRHN020),Flood,trigger_statement_1,0,1,60% probability of a tropical storm (34 knots) or greater reaching the warning area,CENAOS or NOAA (National Hurricane Center),3 to 5 days,False,,dual-trigger,False,Wind speed,>=,34.0,knots,60.0,5.0,days,CENAOS,regional,warning area,,,,,False,MDRHN020,OR,AND,azure_openai,,Wind speed,Wind,Tropical Storm Warning Threshold,llm_disambiguation,0.95
17092,Honduras - Floods EAP (MDRHN020),Flood,trigger_statement_2,0,1,Exceeds 50% probability for a 10-year return period flood event in high flood hazard areas,GEOGLOWS/GloFAS,3 days,False,,dual-trigger,False,Flood return period probability,>=,10.0,years,50.0,3.0,days,GloFAS,regional,high flood hazard areas,,,,,False,MDRHN020,,AND,azure_openai,,Flood return period probability,Hydrological Flow,Flood return period probability,llm_disambiguation,0.95
17174,Costa Rica - Floods EAP (MDRCR024),Flood,trigger_statement_1,0,3,Forecast of a tropical storm entering at least Zone 3 as per IMN Emergency Protocol,National Meteorological Institute (IMN),5 days,False,,dual-trigger,True,Tropical storm presence,>=,3.0,zone,,5.0,days,IMN,regional,Zone 3,,,,,False,MDRCR024,,AND,azure_openai,,Tropical storm presence,Alert/Warning Status,Tropical storm presence,llm_disambiguation,0.9
17174,Costa Rica - Floods EAP (MDRCR024),Flood,trigger_statement_1,1,3,60% probability of occurrence,National Meteorological Institute (IMN),5 days,False,,dual-trigger,True,Probability of occurrence,>=,60.0,percentile,60.0,5.0,days,IMN,national,,,,,,False,MDRCR024,,AND,azure_openai,,Probability of occurrence,Hydrological Flow,Probability of occurrence,llm_disambiguation,0.9
17174,Costa Rica - Floods EAP (MDRCR024),Flood,trigger_statement_1,2,3,Lead time of 5 days,National Meteorological Institute (IMN),5 days,False,,dual-trigger,True,,,,,,,,,,,,,,,,,,,azure_openai,"1 validation error for NormalizedThreshold
forecast_variable
  Value error, forecast_variable cannot be temporal metadata such as lead time/duration/timeframe [type=value_error, input_value='Lead time', input_type=str]
    For further information visit https://errors.pydantic.dev/2.12/v/value_error",,Other,Other,other_fallback,0.0
17174,Costa Rica - Floods EAP (MDRCR024),Flood,trigger_statement_2,0,4,Forecast of extreme rainfall with high probability of exceeding 400 mm accumulated precipitation over 5 days,National Meteorological Institute (IMN),"5 days (initial forecast), with updates at day 2 after activation",False,Trigger 2 can activate independently of Trigger 1,dual-trigger,True,Rainfall total,>=,400.0,mm,,5.0,days,IMN,national,,5.0,days,,,False,MDRCR024,,AND,azure_openai,,Rainfall total,Precipitation,Rainfall total,llm_disambiguation,1.0
17174,Costa Rica - Floods EAP (MDRCR024),Flood,trigger_statement_2,1,4,"If updated forecast on day 2 after activation indicates rainfall exceeding 300 mm over 3 days, early actions continue",National Meteorological Institute (IMN),"5 days (initial forecast), with updates at day 2 after activation",False,Trigger 2 can activate independently of Trigger 1,dual-trigger,True,Rainfall total,>=,300.0,mm,,5.0,days,IMN,national,,3.0,days,,,False,MDRCR024,,AND,azure_openai,,Rainfall total,Precipitation,Rainfall total,llm_disambiguation,0.95
17174,Costa Rica - Floods EAP (MDRCR024),Flood,trigger_statement_2,2,4,Trigger 2 may be declared directly when cumulative rainfall between 300 and 400 mm is forecast,National Meteorological Institute (IMN),"5 days (initial forecast), with updates at day 2 after activation",False,Trigger 2 can activate independently of Trigger 1,dual-trigger,True,Rainfall total,between,300.0,mm,,5.0,days,IMN,national,,,,,,False,MDRCR024,,AND,azure_openai,,Rainfall total,Precipitation,Rainfall total,llm_disambiguation,1.0
17174,Costa Rica - Floods EAP (MDRCR024),Flood,trigger_statement_2,3,4,Association with formation of tropical depression in danger zone 1 or 2,National Meteorological Institute (IMN),"5 days (initial forecast), with updates at day 2 after activation",False,Trigger 2 can activate independently of Trigger 1,dual-trigger,True,Tropical depression formation,=,1.0,danger zone,,5.0,days,IMN,national,,,,,,False,MDRCR024,,AND,azure_openai,,Tropical depression formation,Other,Tropical depression formation,other_fallback,0.8
